game_id,video_id,exposure_zone,exposure_time_seconds,average_box_area_pixels,video_url
22500266,04nAS3vD7WI,mid-court-logo,313.6,3515.28,https://www.youtube.com/watch?v=04nAS3vD7WI
22500266,04nAS3vD7WI,back-court-logo,425.6,2496.39,https://www.youtube.com/watch?v=04nAS3vD7WI
22500266,04nAS3vD7WI,side-court-logo,447.7,2118.96,https://www.youtube.com/watch?v=04nAS3vD7WI
22500235,_hd3T0Rvk2A,mid-court-logo,262.2,3952.76,https://www.youtube.com/watch?v=_hd3T0Rvk2A
22500235,_hd3T0Rvk2A,side-court-led-logo,513.4,2310.3,https://www.youtube.com/watch?v=_hd3T0Rvk2A
22500235,_hd3T0Rvk2A,side-court-logo,435.3,2187.0,https://www.youtube.com/watch?v=_hd3T0Rvk2A
22500235,_hd3T0Rvk2A,back-court-logo,478.8,2724.22,https://www.youtube.com/watch?v=_hd3T0Rvk2A
22500235,_hd3T0Rvk2A,basket-logo,472.4,394.42,https://www.youtube.com/watch?v=_hd3T0Rvk2A
22500048,yPEeARjfurY,basket-logo,477.0,376.06,https://www.youtube.com/watch?v=yPEeARjfurY
22500048,yPEeARjfurY,side-court-led-logo,472.5,1591.83,https://www.youtube.com/watch?v=yPEeARjfurY
22500048,yPEeARjfurY,back-court-logo,241.2,1920.96,https://www.youtube.com/watch?v=yPEeARjfurY
22500048,yPEeARjfurY,mid-court-logo,299.3,3267.1,https://www.youtube.com/watch?v=yPEeARjfurY
22500048,yPEeARjfurY,side-court-logo,69.4,1138.41,https://www.youtube.com/watch?v=yPEeARjfurY
22500048,-GV-YvQ-7yE,mid-court-logo,308.8,3068.21,https://www.youtube.com/watch?v=-GV-YvQ-7yE
22500048,-GV-YvQ-7yE,side-court-logo,82.8,1233.6,https://www.youtube.com/watch?v=-GV-YvQ-7yE
22500048,-GV-YvQ-7yE,side-court-led-logo,477.6,1525.18,https://www.youtube.com/watch?v=-GV-YvQ-7yE
22500048,-GV-YvQ-7yE,back-court-logo,269.9,1885.19,https://www.youtube.com/watch?v=-GV-YvQ-7yE
22500048,-GV-YvQ-7yE,basket-logo,485.7,365.88,https://www.youtube.com/watch?v=-GV-YvQ-7yE
22500048,EOLGTOdZvdc,basket-logo,476.6,375.64,https://www.youtube.com/watch?v=EOLGTOdZvdc
22500048,EOLGTOdZvdc,side-court-led-logo,471.5,1592.26,https://www.youtube.com/watch?v=EOLGTOdZvdc
22500048,EOLGTOdZvdc,back-court-logo,252.1,1967.58,https://www.youtube.com/watch?v=EOLGTOdZvdc
22500048,EOLGTOdZvdc,mid-court-logo,290.5,3297.37,https://www.youtube.com/watch?v=EOLGTOdZvdc
22500048,EOLGTOdZvdc,side-court-logo,67.8,1171.28,https://www.youtube.com/watch?v=EOLGTOdZvdc
22500053,xZPphKlIvhk,back-court-logo,485.1,3834.87,https://www.youtube.com/watch?v=xZPphKlIvhk
22500053,xZPphKlIvhk,basket-logo,477.2,532.05,https://www.youtube.com/watch?v=xZPphKlIvhk
22500053,xZPphKlIvhk,mid-court-logo,470.6,5309.1,https://www.youtube.com/watch?v=xZPphKlIvhk
22500053,xZPphKlIvhk,side-court-led-logo,187.9,2484.77,https://www.youtube.com/watch?v=xZPphKlIvhk
22500053,xZPphKlIvhk,side-court-logo,0.6,383.01,https://www.youtube.com/watch?v=xZPphKlIvhk
22500053,vD8y7mz-O9s,basket-logo,505.2,512.14,https://www.youtube.com/watch?v=vD8y7mz-O9s
22500053,vD8y7mz-O9s,back-court-logo,514.8,3647.06,https://www.youtube.com/watch?v=vD8y7mz-O9s
22500053,vD8y7mz-O9s,side-court-led-logo,200.5,2564.36,https://www.youtube.com/watch?v=vD8y7mz-O9s
22500053,vD8y7mz-O9s,mid-court-logo,442.7,5391.5,https://www.youtube.com/watch?v=vD8y7mz-O9s
22500053,vD8y7mz-O9s,side-court-logo,1.2,536.02,https://www.youtube.com/watch?v=vD8y7mz-O9s
22500053,TZIB3bR3iXA,back-court-logo,485.2,3843.75,https://www.youtube.com/watch?v=TZIB3bR3iXA
22500053,TZIB3bR3iXA,basket-logo,476.8,532.61,https://www.youtube.com/watch?v=TZIB3bR3iXA
22500053,TZIB3bR3iXA,mid-court-logo,470.0,5302.71,https://www.youtube.com/watch?v=TZIB3bR3iXA
22500053,TZIB3bR3iXA,side-court-led-logo,183.1,2417.43,https://www.youtube.com/watch?v=TZIB3bR3iXA
22500053,TZIB3bR3iXA,side-court-logo,0.6,372.99,https://www.youtube.com/watch?v=TZIB3bR3iXA
22500250,3VFE8EdRg2o,mid-court-logo,444.4,5276.91,https://www.youtube.com/watch?v=3VFE8EdRg2o
22500250,3VFE8EdRg2o,side-court-logo,484.6,1764.56,https://www.youtube.com/watch?v=3VFE8EdRg2o
22500250,3VFE8EdRg2o,side-court-led-logo,363.8,3624.59,https://www.youtube.com/watch?v=3VFE8EdRg2o
22500250,3VFE8EdRg2o,back-court-logo,453.5,1494.74,https://www.youtube.com/watch?v=3VFE8EdRg2o
22500250,3VFE8EdRg2o,basket-logo,458.4,484.23,https://www.youtube.com/watch?v=3VFE8EdRg2o
22500250,O1G7Yoy48L4,basket-logo,448.6,480.01,https://www.youtube.com/watch?v=O1G7Yoy48L4
22500250,O1G7Yoy48L4,back-court-logo,440.6,1507.0,https://www.youtube.com/watch?v=O1G7Yoy48L4
22500250,O1G7Yoy48L4,side-court-led-logo,336.3,3348.5,https://www.youtube.com/watch?v=O1G7Yoy48L4
22500250,O1G7Yoy48L4,side-court-logo,459.6,1773.56,https://www.youtube.com/watch?v=O1G7Yoy48L4
22500250,O1G7Yoy48L4,mid-court-logo,422.4,5443.81,https://www.youtube.com/watch?v=O1G7Yoy48L4
